"property_id","PostID","Offices","Agents","Board","ListingID","DdfListingID","LastUpdated","Latitude","Longitude","GeoLastUpdated","GeoSource","AmmenitiesNearBy","CommunicationType","CommunityFeatures","Crop","EquipmentType","Easement","FarmType","Features","IrrigationType","Lease","LeasePerTime","LeasePerUnit","LeaseTermRemaining","LeaseTermRemainingFreq","LeaseType","ListingContractDate","LiveStockType","LoadingType","LocationDescription","Machinery","MaintenanceFee","MaintenanceFeePaymentUnit","MaintenanceFeeType","ManagementCompany","OwnershipType","ParkingSpaceTotal","Plan","PoolType","PoolFeatures","Price","PricePerTime","PricePerUnit","PropertyType","PublicRemarks","RentalEquipmentType","RightType","RoadType","StorageType","Structure","SignType","TransactionType","TotalBuildings","ViewType","WaterFrontType","WaterFrontName","AdditionalInformationIndicator","ZoningDescription","ZoningType","MoreInformationLink","BusinessType","BusinessSubType","EstablishedDate","Franchise","Name","OperatingSince","BathroomTotal","BedroomsAboveGround","BedroomsBelowGround","BedroomsTotal","Age","Amenities","Amperage","Anchor","Appliances","ArchitecturalStyle","BasementDevelopment","BasementFeatures","BasementType","CeilingHeight","CeilingType","ClearCeilingHeight","ConstructedDate","ConstructionMaterial","ConstructionStatus","ConstructionStyleAttachment","ConstructionStyleOther","ConstructionStyleSplitLevel","CoolingType","ExteriorFinish","FireProtection","FireplaceFuel","FireplacePresent","FireplaceTotal","FireplaceType","Fixture","FlooringType","FoundationType","HalfBathTotal","HeatingFuel","HeatingType","RenovatedDate","RoofMaterial","RoofStyle","StoriesTotal","SizeExterior","SizeInterior","SizeInteriorFinished","StoreFront","TotalFinishedArea","Type","UnitType","UtilityPower","UtilityWater","VacancyRate","SizeTotal","SizeTotalText","SizeFrontage","AccessType","Acreage","LandAmenities","ClearedTotal","CurrentUse","Divisible","FenceTotal","FenceType","FrontsOn","LandDisposition","LandscapeFeatures","PastureTotal","Sewer","SizeDepth","SizeIrregular","SoilEvaluation","SoilType","SurfaceWater","TiledTotal","TopographyType","StreetAddress","AddressLine1","AddressLine2","StreetNumber","StreetName","StreetSuffix","StreetDirectionSuffix","UnitNumber","City","Province","PostalCode","Country","AdditionalStreetInfo","CommunityName","Neighbourhood","Subdivision","Utilities","Parking","OpenHouse","LiveStream","AlternateURL","CustomListing","Sold"
"290353","150063","289717","1523363,1523491","35","26244320","2114143","2023-11-06 01:10:43","46.4798203","-81.0141754","2023-11-06 02:13:38","ddf",NULL,NULL,NULL,NULL,"Unknown",NULL,NULL,NULL,NULL,"8.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leasehold",NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Other","Great location beside Tim Hortons on Lorne St .5600 sq ft  with 2 overhead doors 8 ' x 8' Affordable space at $8 net per sq ft with common area of $3.50 for a total cost of $11.50 per sq ft gross rent.Common area cost include Insurance,Realty Taxes,snow plowing,hydro,water and property management.Two spots 2264 sq ft -Vacant and 3380 sq ft rented month to month.Tenant pays gas heating but hydro included. (id:50029)","Unknown",NULL,"Paved road",NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"R2-2",NULL,"https://www.realtor.ca/real-estate/26244320/581-edna-street-greater-sudbury",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stucco",NULL,NULL,"False",NULL,NULL,NULL,"Concrete, Other",NULL,NULL,NULL,"Forced air",NULL,"Tar & gravel","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"Multi-Tenant Industrial",NULL,NULL,"Municipal water",NULL,NULL,"1/2 - 1 acre",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"581 Edna Street","581 Edna Street",NULL,NULL,NULL,NULL,NULL,NULL,"greater sudbury","Ontario","P3C3P1","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"356266","171818","289717","1988507","35","26276948","2114285","2023-11-14 20:10:58","46.4888802","-81.0125809","2023-11-14 21:24:00","ddf",NULL,NULL,NULL,NULL,"None",NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"729700.00",NULL,NULL,"Multi-family","FULLY RENOVATED rental property with a solid 8.3% CAP RATE.  This solid all brick 3 unit building has been COMPLETELY renovated with no expenses spared! This property consists of 2 Large 3 bedroom units and one large 2 bedroom unit complete with a brand new shared laundry area.  Brand new boiler and hot water tank and all water lines to the units.  3 Brand new electrical panels with brand new wiring throughout the entire building!! All units have been completely remodeled with new kitchens, bathrooms, flooring, trim, appliances and so many more renovations there are too many to list! CALL TODAY FOR YOUR PRIVATE VIEWING! (id:50029)","None",NULL,NULL,"Storage in Basement",NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"r2-2",NULL,"https://www.realtor.ca/real-estate/26276948/481-victoria-greater-sudbury",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Full",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Brick",NULL,NULL,"False",NULL,NULL,NULL,"Laminate, Tile, Vinyl","Concrete Perimeter",NULL,NULL,"Boiler",NULL,"Asphalt shingle","Unknown","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"under 1/2 acre",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"481 Victoria","481 Victoria",NULL,NULL,NULL,NULL,NULL,NULL,"greater sudbury","Ontario","P3C1L2","Canada",NULL,NULL,NULL,NULL,"[]","{""Name"":""Parking Space(s)""}","[]","[]","[]","0","0"
"546049","148233","48685","1397526","34","21748942","18002688","2023-12-18 14:07:39","42.2843056","-83.0137405","2023-12-18 15:18:33","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"11.25",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","STANDALONE BLDGS. BLDG #1 - 6500 FT W/5 TON CRANES. FORMER GRANITE WHOLESALER. OFFICE SPACE ALSO AVAILABLE. FROM 500 SQ FT TO 5,000 SQ FT. RENT $11.25 NET. ADDT'L RENTS INCL UTILITIES/TAXES. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"MD1.2/CD2.",NULL,"https://www.realtor.ca/real-estate/21748942/2679-howard-windsor","Industrial","Industrial",NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"None",NULL,"Unknown",NULL,"False",NULL,NULL,NULL,"Concrete",NULL,NULL,"See Remarks",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"55X120",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Unknown",NULL,"55X120",NULL,NULL,NULL,NULL,NULL,"2679 HOWARD","2679 HOWARD",NULL,"2679","HOWARD",NULL,NULL,NULL,"windsor","Ontario","N8X3X2","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"587289","242505","48724","1398031,1985688","34","26378880","24000038","2024-01-02 18:07:13","42.3136635","-83.0371475","2024-01-02 18:20:47","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Corner Site",NULL,"15.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leasehold",NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","2673 sq.ft. high exposure retail space at the corner of Ouellette and Wyandotte. Common Area Maintenance and Taxes Aprox $5/ sq.ft .. Call Listng Broker for more info. Previously occupied by money mart. Fascia Sign on both Ouellette an Wyandotte available. Other Tenants in the building include Red Apple, College Boreal and the Employment Assessment Office. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"CD 3.1",NULL,"https://www.realtor.ca/real-estate/26378880/605-ouellette-windsor",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Air Conditioned",NULL,"Smoke Detectors",NULL,"False",NULL,NULL,NULL,"Carpeted, Ceramic/Porcelain",NULL,NULL,"Natural gas","Forced air",NULL,NULL,NULL,NULL,NULL,"2673.0000",NULL,NULL,"2673 sqft",NULL,NULL,NULL,NULL,NULL,NULL,"0X",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0X",NULL,NULL,NULL,NULL,NULL,"605 OUELLETTE","605 OUELLETTE",NULL,"605","OUELLETTE",NULL,NULL,NULL,"windsor","Ontario","N9A4J4","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"603098","248644","289631","2164896","32","26388952","24000039","2024-01-05 18:04:03","44.4826508","-76.7003708","2024-01-05 19:12:33","ddf",NULL,NULL,NULL,NULL,NULL,NULL,"Cash Crop, Hobby Farm","Gravel Driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FROM INTERSECTION OF ROAD 38 AND HIGHWAY 19, Head south on Road 38 toward Easy St, Turn right onto Sand Rd, destination will be on your right.",NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"2000000.00",NULL,NULL,"Agriculture","ATTENTION DEVELOPERS, 39.96 ACRES OF FARMLAND BACKING ON TO VANLUVEN LAKE WITH 972.29 LAKE FRONTAGE. FALLING WITHIN THE URBAN GROWTH BOUNDARY AND ADJOINING MLS 22009245 THIS PROPERTY MAKES AN IDEAL LOCATION FOR FUTURE RESIDENTIAL DEVELOPMENT. INCLUDES 16.79 ACRES OF ENVIRONMENTALLY PROTECTED WETLANDS ACROSS VERONA SAND ROAD. SEE SUPPLEMENTS FOR URBAN GROWTH BOUNDARY MAP. *OUTLINES IN PHOTOS ARE APPROXIMATE PROPERTY BOUNDARIES* (id:50029)",NULL,NULL,NULL,NULL,"None",NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"A1",NULL,"https://www.realtor.ca/real-estate/26388952/4456-verona-sand-road-not-available",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1900",NULL,NULL,NULL,NULL,NULL,NULL,"Aluminum/Vinyl",NULL,NULL,"False",NULL,NULL,NULL,"Laminate","Block, Concrete",NULL,"Electric","Forced air",NULL,NULL,NULL,"2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"56.75 ac|10+ acres","56.75 ac|10+ acres",NULL,NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Septic System",NULL,"56.75",NULL,NULL,NULL,NULL,NULL,"4456 Verona Sand ROAD","4456 Verona Sand ROAD",NULL,"4456","Verona Sand","Road",NULL,NULL,"not available","Ontario","K0H2W0","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","{""VideoLink"":""https:\/\/www.youtube.com\/watch?v=iu_Bciv6GCQ&feature=youtu.be""}","0","0"
"603131","248687","289631","2164896","32","26388951","24000040","2024-01-05 18:04:03","49.25014","-84.49983","2024-01-05 19:12:53","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,"Cash Crop, Hobby Farm",NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"FROM INTERSECTION OF ROAD 38 AND HIGHWAY 19, Head south on Road 38 toward Easy St, Turn right onto Sand Rd, destination will be on your right. Property can be viewed from baseball diamond",NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"2000000.00",NULL,NULL,"Agriculture","ATTENTION DEVELOPERS, 48.48 ACRES OF FARMLAND BACKING ON TO VANLUVEN LAKE WITH 913.36 ft LAKE FRONTAGE. FALLING WITHIN THE URBAN GROWTH BOUNDARY, AND ADJOINING MLS 22009250 THIS PROPERTY MAKES AN IDEAL LOCATION FOR FUTURE RESIDENTIAL DEVELOPMENT. INCLUDES 4.94 ACRES OF ENVIRONMENTALLY PROTECTED WETLAND ON SOUTH SIDE OF VERONA SAND RD. SEE SUPPLEMENTS FOR URBAN GROWTH BOUNDARY MAP. *OUTLINES IN PHOTOS ARE APPROXIMATE PROPERTY BOUNDARIES* (id:50029)",NULL,NULL,NULL,NULL,"None",NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"A1",NULL,"https://www.realtor.ca/real-estate/26388951/pt-lt-10-11-con-11-portland-not-available",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"53.38 ac|10+ acres","53.38 ac|10+ acres",NULL,NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Unknown",NULL,"53.38",NULL,NULL,NULL,NULL,NULL,"PT LT 10-11 CON 11 Portland","PT LT 10-11 CON 11 Portland",NULL,"PT LT 10-1","CON 11 Portland",NULL,NULL,NULL,"not available","Ontario","K0H2W0","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","{""VideoLink"":""https:\/\/www.youtube.com\/watch?v=PxtaqFR_lf0&feature=youtu.be""}","0","0"
"658660","24542","272344","1397926,1397339","34","25485090","23006202","2024-01-16 19:07:58","42.23276","-83.03056","2024-01-16 19:32:28","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"150000.00",NULL,NULL,"Vacant Land","FUTURE RESIDENTIAL BUILDING LOTS. 5 LOTS OF 30 FT FRONTAGE, CLOSE TO MALDEN RD. PROPERTY TO BE VERIFIED BY BUYER FOR ALL SERVICES AND ANY OTHER RESTRICTIONS FOR DEVELOPMENT FROM THE CITY. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"AGRICULTUR",NULL,"https://www.realtor.ca/real-estate/25485090/vl-millwood-avenue-lasalle",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"150 FT X 100 FT",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"See remarks",NULL,"150 FT X 100 FT",NULL,NULL,NULL,NULL,NULL,"V/L MILLWOOD AVENUE","V/L MILLWOOD AVENUE",NULL,"V/L","MILLWOOD","Avenue",NULL,NULL,"lasalle","Ontario","N9H1X8","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"663653","147853","48685","1397526","34","13914118","1311858","2024-01-17 16:06:33","42.3098068","-82.9370499","2024-01-17 17:17:33","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","NEW BUILD! OCCUPANCY SPRING 2021. WILL DESIGN TO SUIT. UNITS FROM 1200 SQ FT TO 10000 SQ FT AVAILABLE. SHADOW ANCHORED BY ZEHRS/WINNERS. OTHER PAD SITES AVAILABLE! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"COMM",NULL,"https://www.realtor.ca/real-estate/13914118/2651-lauzon-parkway-unit-4-windsor","Restaurant","Restaurant",NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2003",NULL,NULL,NULL,NULL,NULL,"Air Conditioned",NULL,"Unknown",NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Forced air",NULL,NULL,NULL,NULL,NULL,"10900.0000",NULL,NULL,"10900 sqft",NULL,NULL,NULL,"Municipal water",NULL,NULL,"1000X",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1000X",NULL,NULL,NULL,NULL,NULL,"2651 LAUZON PARKWAY Unit# 4","2651 LAUZON PARKWAY Unit# 4",NULL,"2651","LAUZON","Parkway",NULL,"4","windsor","Ontario","N8T1C5","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"663878","147979","48685","1397526","34","11689645","1003319","2024-01-17 16:06:34","42.1078835","-83.1091156","2024-01-17 17:19:20","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","SOBEY'S RETAIL CENTRE HAS AN OPPORTUNITY FOR MULTIPLE SIZED NEW PADS, TO BE BUILT. NEW BUILDS FROM 1000 SQ FT TO 9,000 SQ FT. DOWNTOWN AMHERSTBURG LOCATION, ACROSS FROM HIGH SCHOOL. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"CD1",NULL,"https://www.realtor.ca/real-estate/11689645/83-sandwich-amherstburg",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Air Conditioned",NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Forced air, Heat Recovery Ventilation (HRV)",NULL,NULL,NULL,NULL,NULL,"9000.0000",NULL,NULL,"9000 sqft",NULL,NULL,NULL,"Municipal water",NULL,NULL,"75000 SQ FT",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75000 SQ FT",NULL,NULL,NULL,NULL,NULL,"83 SANDWICH","83 SANDWICH",NULL,"83","SANDWICH",NULL,NULL,NULL,"amherstburg","Ontario","N9V1Z5","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"664060","148061","48685","1397526","34","4143136","0513269","2024-01-17 16:06:35","42.317337","-83.0393219","2024-01-17 17:21:06","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","HIGH PROFILE BLDG IN DOWNTOWN WINDSOR. GROUND FLR RETAIL AVAIL FROM 1500-5000 SQ' PLUS 4000 SQ' FINISHED BSMT OFFICE SPACE FROM 5000 SQ' PER FLR. 3 FLRS AVAIL. MINIMUM SPACE TO LEASE 1000 SQ', MAX 20,000 SQ'. LEASE A FLR & GET BLDG SIGNAGE! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"COMM",NULL,"https://www.realtor.ca/real-estate/4143136/301-ouellette-windsor",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Air Conditioned",NULL,"Full Sprinkler System",NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Baseboard heaters, Forced air",NULL,NULL,NULL,NULL,NULL,"15000.0000",NULL,NULL,"15000 sqft",NULL,NULL,NULL,"Municipal water",NULL,NULL,NULL,NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"301 OUELLETTE","301 OUELLETTE",NULL,"301","OUELLETTE",NULL,NULL,NULL,"windsor","Ontario","N9A4J4","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"664180","148240","48685","1397526","34","12829511","1301396","2024-01-17 16:06:34","42.3194656","-83.0397873","2024-01-17 17:22:06","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"15.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Industrial","PRIME DOWNTOWN WINDSOR LOCATION. 'CIBC BANK' BLDG ON THE CORNER OF OUELLETTE & RIVERSIDE DR. INCREDIBLE WATER & CITY VIEWS OF DETROIT SKYLINE & CITY CENTRE. JOIN THE MANY OTHER PRESTIGIOUS TENANTS AT VERY AFFORDABLE RATES. IF YOU EVER WANTED TO MOVE TO 100 OUELLETTE AVENUE, NOW IS YOUR OPPORTUNITY. UNITS RANGING FROM 1100 SQ FT TO 40,000 SQ FT. PRKG ALSO AVAILABLE ON A LIMITED BASIS. www.mikhailholdings.com. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"COMM",NULL,"https://www.realtor.ca/real-estate/12829511/100-ouellette-windsor",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1988",NULL,NULL,NULL,NULL,NULL,"Air Conditioned",NULL,"Partial Sprinkler System",NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Forced air, Heat Recovery Ventilation (HRV)",NULL,NULL,NULL,NULL,NULL,"40000.0000",NULL,NULL,"40000 sqft",NULL,NULL,NULL,"Municipal water",NULL,NULL,"120,000 SQ FT",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"120,000 SQ FT",NULL,NULL,NULL,NULL,NULL,"100 OUELLETTE","100 OUELLETTE",NULL,"100","OUELLETTE",NULL,NULL,NULL,"windsor","Ontario","N9A6T3","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"709143","184330","285842","1678523","34","26296756","23023446","2024-01-25 21:06:03","42.02919","-82.92049","2024-01-25 21:16:32","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"1451761.00",NULL,NULL,"Vacant Land","FOR SALE: 7.277 ACRES SERVICED INDUSTRIAL LAND ($199,500/acre) in the COLLAVINO BUSINESS PARK, Harrow, ON. Multiple sites, smaller acreages available at $244,500/acre. Water, storm, sewer located along Loricon Crescent & gas, hydro, telephone, internet located along Roseborough. Will build to suit. Call L/B for details. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"M2.1",NULL,"https://www.realtor.ca/real-estate/26296756/vl-loricon-crescent-harrow",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7.277 ACRES",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"See remarks",NULL,"7.277 ACRES",NULL,NULL,NULL,NULL,NULL,"V/L LORICON CRESCENT","V/L LORICON CRESCENT",NULL,"V/L","LORICON","Crescent",NULL,NULL,"harrow","Ontario","N0R1G0","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","{""VideoLink"":""https:\/\/www.dropbox.com\/scl\/fi\/9pv4z57vnudhnndni2x2d\/Collavino-Business-Park_2023b.mp4?rlkey=sq75lv4g5p4t92vpky2zloz4j&dl=0""}","0","0"
"709144","184331","285842","1678523","34","26296755","23023447","2024-01-25 21:06:03","42.02919","-82.92049","2024-01-25 21:16:32","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Freehold",NULL,NULL,NULL,NULL,"1898043.00",NULL,NULL,"Vacant Land","FOR SALE: 9.514 ACRES SERVICED INDUSTRIAL LAND ($199,500/acre) in the COLLAVINO BUSINESS PARK, Harrow, ON. Multiple sites, smaller acreages available at $224,500/acre. Water, storm, sewer located along Loricon Crescent & gas, hydro, telephone, internet located along Roseborough. Will build to suit. Call L/B for details. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,"M2.1",NULL,"https://www.realtor.ca/real-estate/26296755/vl-loricon-crescent-harrow",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.514 ACRES",NULL,NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"See remarks",NULL,"9.514 ACRES",NULL,NULL,NULL,NULL,NULL,"V/L LORICON CRESCENT","V/L LORICON CRESCENT",NULL,"V/L","LORICON","Crescent",NULL,NULL,"harrow","Ontario","N0R1G0","Canada",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","{""VideoLink"":""https:\/\/www.dropbox.com\/scl\/fi\/9pv4z57vnudhnndni2x2d\/Collavino-Business-Park_2023b.mp4?rlkey=sq75lv4g5p4t92vpky2zloz4j&dl=0""}","0","0"
